date,open,high,low,close,diff_close,rolling_median_10,ma_3,ma_7,ma_30,momentum_10,volatility_10,volatility_30,volatility_ratio_10,lag_1,lag_3,lag_7,trend_5,day_of_week,month,inflation,gdp_growth,trade_balance
2021-08-17,6.2066,6.2113,6.1378,6.2015,-0.0041999999999999815,6.1579999999999995,6.1983999999999995,6.158257142857143,6.13458,0.036000000000000476,0.0485152209792624,0.06089355032566567,0.007823142945942498,6.2057,6.1633,6.1527,0.018179999999999197,1,8,4.69785886363742,3.5,-69951.0
2021-08-18,6.1641,6.3139,6.1641,6.3008,0.0992999999999995,6.175649999999999,6.236000000000001,6.181028571428571,6.138953333333333,0.1825000000000001,0.05334912786957656,0.06330170196183017,0.008467040355125787,6.2015,6.188,6.1414,0.03491,2,8,4.69785886363742,3.5,-69951.0
2021-08-19,6.2735,6.371,6.2513,6.323,0.022200000000000664,6.175649999999999,6.275100000000001,6.215457142857142,6.142056666666666,0.11480000000000068,0.04718605726271252,0.0625183199816929,0.007462605924831966,6.3008,6.2057,6.082,0.05537000000000081,3,8,4.69785886363742,3.5,-69951.0
2021-08-20,6.3323,6.3851,6.2792,6.2896,-0.03340000000000032,6.19475,6.304466666666666,6.238842857142857,6.143540000000001,0.1368999999999998,0.044118236340291016,0.06282298658674362,0.007014474106507729,6.323,6.2015,6.1259,0.06200000000000028,4,8,4.69785886363742,3.5,-69951.0
2021-08-23,6.29,6.3329,6.2706,6.3169,0.027300000000000324,6.2036,6.309833333333334,6.260785714285715,6.14955,0.17550000000000043,0.043371143760697714,0.05942556833900539,0.006865890509695849,6.2896,6.3008,6.1633,0.06669000000000036,0,8,4.69785886363742,3.5,-69951.0
2021-08-24,6.3176,6.3184,6.1669,6.1724,-0.14450000000000074,6.2036,6.259633333333333,6.258557142857143,6.152543333333333,0.09039999999999981,0.06372179463190857,0.0646448116878759,0.010323665775372394,6.3169,6.323,6.188,0.05183000000000071,1,8,4.69785886363742,3.5,-69951.0
2021-08-25,6.1724,6.1883,6.1277,6.1353,-0.03709999999999969,6.2036,6.208200000000001,6.2485,6.1569899999999995,0.009400000000000297,0.06394597024919653,0.06317166941036123,0.010422631370788148,6.1724,6.2896,6.2057,0.01778999999999975,2,8,4.69785886363742,3.5,-69951.0
2021-08-26,6.132,6.1879,6.1239,6.1735,0.03819999999999979,6.2036,6.1604,6.2444999999999995,6.16155,0.010200000000000209,0.06399713188017808,0.06323102468534442,0.010366426156990051,6.1353,6.3169,6.2015,-0.01312999999999942,3,8,4.69785886363742,3.5,-69951.0
2021-08-27,6.1777,6.1854,6.1192,6.1328,-0.04070000000000018,6.2036,6.147200000000001,6.2205,6.1647,-0.05520000000000014,0.06464672888519242,0.06376864838807071,0.01054114415686023,6.1735,6.1724,6.3008,-0.03896999999999995,4,8,4.69785886363742,3.5,-69951.0
2021-08-30,6.2018,6.2076,6.1144,6.1159,-0.016899999999999693,6.1875,6.140733333333333,6.190914285714285,6.16204,-0.08980000000000032,0.06419018270386498,0.05678848596265831,0.010495623326716424,6.1328,6.1353,6.323,-0.0701900000000002,0,8,4.69785886363742,3.5,-69951.0
2021-08-31,6.1168,6.1485,6.0407,6.0818,-0.034099999999999575,6.17295,6.110166666666667,6.1612285714285715,6.159726666666667,-0.11969999999999992,0.06463760601314934,0.056555531046521224,0.010628038740693437,6.1159,6.1735,6.2896,-0.07634000000000007,1,8,4.69785886363742,3.5,-69951.0
2021-09-01,6.1041,6.1458,6.0769,6.1398,0.05799999999999983,6.1561,6.1125,6.135928571428571,6.160393333333333,-0.1609999999999996,0.05768342723675315,0.05732020365566087,0.00939500101579093,6.0818,6.1328,6.3169,-0.059340000000000614,2,9,4.69785886363742,3.5,-77095.0
2021-09-02,6.12,6.1635,6.1051,6.1587,0.018899999999999473,6.14925,6.126766666666666,6.133971428571429,6.161346666666668,-0.16430000000000078,0.0574489348126762,0.05739150323591604,0.009328094372623476,6.1398,6.1159,6.1724,-0.045870000000000744,3,9,4.69785886363742,3.5,-77095.0
2021-09-03,6.1574,6.1746,6.1123,6.1621,0.0034000000000000696,6.14925,6.153533333333333,6.1377999999999995,6.162696666666666,-0.1275000000000004,0.0574197459261379,0.057365030498884355,0.009318210662945733,6.1587,6.0818,6.1353,-0.02726000000000095,4,9,4.69785886363742,3.5,-77095.0
2021-09-06,6.1604,6.18,6.115,6.1372,-0.0248999999999997,6.1385000000000005,6.152666666666666,6.132614285714285,6.163593333333334,-0.17970000000000041,0.05572190971442225,0.05752196871680829,0.009079370024509915,6.1621,6.1398,6.1735,-0.005029999999998758,0,9,4.69785886363742,3.5,-77095.0
2021-09-07,6.1367,6.164,6.1193,6.1229,-0.014300000000000423,6.13625,6.1407333333333325,6.1312,6.164073333333333,-0.0495000000000001,0.0337520452055211,0.05758741122011376,0.005512427968041468,6.1372,6.1587,6.1328,0.008139999999999148,1,9,4.69785886363742,3.5,-77095.0
2021-09-08,6.1533,6.2997,6.1065,6.2873,0.16440000000000055,6.1385000000000005,6.1824666666666666,6.155685714285715,6.1717,0.15200000000000014,0.061317371111292845,0.0640480096508072,0.009752576004213708,6.1229,6.1621,6.1159,0.02244000000000046,2,9,4.69785886363742,3.5,-77095.0
2021-09-09,6.2705,6.3047,6.1427,6.1459,-0.14139999999999997,6.1385000000000005,6.185366666666667,6.164842857142857,6.175213333333334,-0.027599999999999625,0.07789403343289172,0.0694825492025024,0.012674145923768972,6.2873,6.1372,6.0818,0.022639999999999993,3,9,4.69785886363742,3.5,-77095.0
2021-09-10,6.1455,6.2223,6.1326,6.2027,0.05679999999999996,6.14285,6.211966666666666,6.173828571428571,6.175703333333333,0.06990000000000052,0.07871513266908162,0.06481804958284494,0.012690462648375967,6.1459,6.1229,6.1398,0.023769999999999847,4,9,4.69785886363742,3.5,-77095.0
2021-09-13,6.203,6.203,6.1389,6.1787,-0.02400000000000002,6.1523,6.175766666666667,6.176685714285713,6.17766,0.06280000000000019,0.07898611411015376,0.06370307026289666,0.012783613722976315,6.2027,6.2873,6.1587,0.025789999999999758,0,9,4.69785886363742,3.5,-77095.0
2021-09-14,6.1791,6.2097,6.1554,6.1849,0.006199999999999761,6.160399999999999,6.188766666666666,6.179942857142857,6.178306666666667,0.10309999999999953,0.07771479839058262,0.06317868875375372,0.012565247358984401,6.1787,6.1459,6.1621,0.02788000000000057,1,9,4.69785886363742,3.5,-77095.0
2021-09-15,6.1951,6.2365,6.1707,6.196,0.011099999999999888,6.1704,6.186533333333333,6.188342857142858,6.1808966666666665,0.056199999999999584,0.07591123178496793,0.0625497118160897,0.012251651353287272,6.1849,6.2027,6.1372,0.0039999999999995595,2,9,4.69785886363742,3.5,-77095.0
2021-09-16,6.1971,6.2061,6.1446,6.1848,-0.011199999999999655,6.18175,6.1885666666666665,6.197185714285714,6.180116666666666,0.026100000000000456,0.07592290607363947,0.060368965536938005,0.012275725338513689,6.196,6.1787,6.1229,0.00917000000000101,3,9,4.69785886363742,3.5,-77095.0
2021-09-17,6.2028,6.2779,6.1847,6.1994,0.014599999999999724,6.18485,6.1934000000000005,6.184628571428571,6.181673333333333,0.03730000000000011,0.07601840493517938,0.05952872782767678,0.012262219720485754,6.1848,6.1849,6.2873,0.0047800000000002285,4,9,4.69785886363742,3.5,-77095.0
2021-09-20,6.1961,6.2992,6.1845,6.2447,0.04530000000000012,6.19045,6.209633333333333,6.198742857142856,6.1851166666666675,0.10749999999999993,0.07632151655260073,0.06000224526450339,0.012221806740532089,6.1994,6.196,6.1459,0.007229999999999848,0,9,4.69785886363742,3.5,-77095.0
2021-09-21,6.2453,6.2918,6.1757,6.1772,-0.0674999999999999,6.19045,6.2071,6.195100000000001,6.18829,0.05430000000000046,0.08002589927989295,0.060312204594,0.012955044240091458,6.2447,6.1848,6.2027,0.00025999999999992696,1,9,4.69785886363742,3.5,-77095.0
2021-09-22,6.178,6.2157,6.1643,6.2088,0.03160000000000007,6.19045,6.210233333333332,6.1994,6.1910533333333335,-0.07850000000000001,0.05896055649518766,0.060067108925872685,0.009496288573506581,6.1772,6.1994,6.1787,0.01067000000000018,2,9,4.69785886363742,3.5,-77095.0
2021-09-23,6.2087,6.2361,6.1642,6.225,0.016199999999999548,6.197699999999999,6.203666666666667,6.205128571428572,6.19311,0.0790999999999995,0.03581766944462525,0.059769538333867764,0.005753842481064297,6.2088,6.2447,6.1849,0.010800000000000587,3,9,4.69785886363742,3.5,-77095.0
2021-09-24,6.2253,6.2679,6.2113,6.2556,0.030600000000000627,6.197699999999999,6.2298,6.213642857142857,6.195363333333333,0.05290000000000017,0.032663450521951895,0.059856257318929455,0.00522147364312806,6.225,6.1772,6.196,0.016750000000000043,4,9,4.69785886363742,3.5,-77095.0
2021-09-27,6.2542,6.3069,6.2169,6.3069,0.05129999999999946,6.2041,6.2625,6.231085714285714,6.198736666666666,0.12819999999999965,0.03381997437412782,0.06046649647037859,0.005362376821279523,6.2556,6.2088,6.1848,0.01636999999999933,0,9,4.69785886363742,3.5,-77095.0
2021-09-28,6.296,6.3615,6.2839,6.3426,0.03570000000000029,6.2169,6.3017,6.251542857142857,6.2034400000000005,0.15770000000000017,0.034458930466410104,0.06073240050635556,0.005432934516824347,6.3069,6.225,6.1994,0.033680000000000376,1,9,4.69785886363742,3.5,-77095.0
2021-09-29,6.3416,6.3456,6.2698,6.2794,-0.06320000000000014,6.23485,6.309633333333333,6.256500000000001,6.202726666666666,0.08340000000000014,0.042621283154989316,0.05923257336235233,0.00678747701292947,6.3426,6.2556,6.2447,0.03946000000000005,2,9,4.69785886363742,3.5,-77095.0
2021-09-30,6.2923,6.3326,6.2233,6.3028,0.02340000000000053,6.25015,6.308266666666667,6.274442857142858,6.202053333333334,0.11800000000000033,0.04226167162913567,0.059248983307635915,0.006705221747340177,6.2794,6.3069,6.1772,0.043219999999998926,3,9,4.69785886363742,3.5,-77095.0
2021-10-01,6.3025,6.3122,6.2114,6.2114,-0.09140000000000015,6.25015,6.264533333333333,6.274814285714285,6.199446666666666,0.012000000000000455,0.05332629120174529,0.06126566757155691,0.008585228966375582,6.3028,6.3426,6.2088,0.033179999999999765,4,10,4.69785886363742,7.4,-66942.0
2021-10-04,6.2138,6.3411,6.2077,6.3225,0.11109999999999953,6.2675,6.2789,6.288742857142857,6.199633333333334,0.07779999999999987,0.06262185986804708,0.0645011880849324,0.009904604170509621,6.2114,6.2794,6.225,0.028519999999999435,0,10,4.69785886363742,7.4,-66942.0
2021-10-05,6.3237,6.3607,6.2989,6.3386,0.01609999999999978,6.2911,6.290833333333333,6.3006,6.205173333333334,0.16139999999999954,0.05676141490680284,0.05846040569892379,0.008954881978165973,6.3225,6.3028,6.2556,0.011580000000001256,1,10,4.69785886363742,7.4,-66942.0
2021-10-06,6.3391,6.3895,6.3025,6.3334,-0.005199999999999427,6.30485,6.331499999999999,6.304385714285714,6.211776666666666,0.12460000000000004,0.05684059973098252,0.0579459348687731,0.008974737065554446,6.3386,6.2114,6.3069,0.009920000000000151,2,10,4.69785886363742,7.4,-66942.0
2021-10-07,6.3338,6.3888,6.3225,6.36,0.02660000000000018,6.3147,6.344,6.306871428571428,6.217993333333334,0.13500000000000068,0.05701151930385058,0.057766247652206865,0.008964075362240656,6.3334,6.3225,6.3426,0.007859999999999978,3,10,4.69785886363742,7.4,-66942.0
2021-10-08,6.3601,6.3978,6.3526,6.3723,0.012299999999999756,6.3279499999999995,6.3552333333333335,6.320142857142857,6.225976666666667,0.1166999999999998,0.05669446475039097,0.05708838932219319,0.008897017521207565,6.36,6.3386,6.2794,0.028370000000000672,4,10,4.69785886363742,7.4,-66942.0
2021-10-11,6.372,6.4011,6.3575,6.3965,0.024199999999999555,6.336,6.376266666666666,6.333528571428571,6.23533,0.0895999999999999,0.05521813711695335,0.056963671020150694,0.008632554852959173,6.3723,6.3334,6.3028,0.03420999999999985,0,10,4.69785886363742,7.4,-66942.0
2021-10-12,6.3855,6.3983,6.367,6.3677,-0.028799999999999493,6.336,6.378833333333333,6.355857142857142,6.24486,0.025100000000000122,0.05551391116948364,0.05683232536942821,0.008718047516290598,6.3965,6.36,6.2114,0.037520000000000664,1,10,4.69785886363742,7.4,-66942.0
2021-10-13,6.3669,6.4565,6.3669,6.3885,0.020799999999999486,6.3492999999999995,6.384233333333333,6.365285714285713,6.253150000000001,0.10909999999999975,0.05060442339031888,0.05613991972034604,0.007921174515194316,6.3677,6.3723,6.3225,0.03763000000000094,2,10,4.69785886363742,7.4,-66942.0
2021-10-14,6.3885,6.4086,6.3468,6.4038,0.015300000000000757,6.36385,6.386666666666667,6.3746,6.2613199999999996,0.10099999999999998,0.05044686974101219,0.056120302737158755,0.007877646044694117,6.3885,6.3965,6.3386,0.03628999999999927,3,10,4.69785886363742,7.4,-66942.0
2021-10-15,6.4035,6.4127,6.3034,6.3297,-0.0741000000000005,6.36385,6.374,6.374071428571428,6.266906666666667,0.11829999999999963,0.04673975348197235,0.058096398685545836,0.007384197273484107,6.4038,6.3677,6.3334,0.01593999999999962,4,10,4.69785886363742,7.4,-66942.0
2021-10-18,6.3299,6.4262,6.3139,6.3908,0.06109999999999971,6.37,6.374766666666666,6.378471428571429,6.27536,0.0682999999999998,0.03649115722412147,0.05865924822480132,0.005709951371365317,6.3297,6.3885,6.36,0.007969999999999366,0,10,4.69785886363742,7.4,-66942.0
2021-10-19,6.3919,6.5231,6.3904,6.4962,0.10540000000000038,6.3804,6.405566666666666,6.396171428571428,6.287803333333334,0.1576000000000004,0.04809377876145273,0.06107927400226435,0.007403371010968371,6.3908,6.4038,6.3723,0.017910000000000537,1,10,4.69785886363742,7.4,-66942.0
2021-10-20,6.5076,6.5232,6.4349,6.5196,0.023399999999999643,6.38965,6.468866666666666,6.413757142857143,6.295546666666667,0.18619999999999948,0.04755623104400852,0.0539975011128921,0.007294347972883079,6.4962,6.3297,6.3965,0.0255099999999997,2,10,4.69785886363742,7.4,-66942.0
2021-10-21,6.4532,6.6132,6.4485,6.581,0.06140000000000079,6.393649999999999,6.5322666666666676,6.44422857142857,6.3100499999999995,0.22100000000000009,0.04944098614622415,0.04691171078947566,0.007512685936213972,6.5196,6.3908,6.3677,0.03885000000000005,3,10,4.69785886363742,7.4,-66942.0
2021-10-22,6.5805,6.6875,6.5541,6.5808,-0.00020000000000042206,6.40015,6.560466666666667,6.4717,6.322653333333333,0.2084999999999999,0.04987242056821938,0.04628972838571203,0.007578473828139342,6.581,6.4962,6.3885,0.06821999999999928,4,10,4.69785886363742,7.4,-66942.0
2021-10-25,6.5771,6.5898,6.4292,6.4363,-0.14449999999999985,6.42005,6.532700000000001,6.476342857142858,6.331239999999999,0.0398000000000005,0.07216397685518425,0.05413809757643323,0.011212028161394627,6.5808,6.5196,6.4038,0.07333999999999996,0,10,4.69785886363742,7.4,-66942.0
2021-10-26,6.4359,6.4885,6.4285,6.4541,0.01780000000000026,6.4452,6.490400000000001,6.494114285714285,6.340213333333334,0.08640000000000025,0.07131157300497909,0.05416188336086003,0.011049034413005544,6.4363,6.581,6.3297,0.05627999999999833,1,10,4.69785886363742,7.4,-66942.0
2021-10-27,6.4535,6.4819,6.4231,6.425,-0.02910000000000057,6.4452,6.438466666666667,6.499,6.347846666666667,0.0365000000000002,0.07210756240198096,0.05460294505972556,0.011222966910814158,6.4541,6.5808,6.3908,0.03371000000000013,2,10,4.69785886363742,7.4,-66942.0
2021-10-28,6.4247,6.6148,6.4176,6.595,0.16999999999999993,6.47515,6.491366666666667,6.513114285714287,6.3615200000000005,0.19119999999999937,0.08940475751696153,0.061972396153912555,0.01355644541576369,6.425,6.4363,6.4962,0.017390000000000683,3,10,4.69785886363742,7.4,-66942.0
2021-10-29,6.557,6.5977,6.4787,6.5173,-0.0777000000000001,6.50675,6.512433333333333,6.512785714285714,6.372116666666667,0.18759999999999977,0.0898280728206204,0.06417675206604906,0.013783019474417383,6.595,6.4541,6.5196,-0.01406999999999936,4,10,4.69785886363742,7.4,-66942.0
2021-11-01,6.5155,6.5963,6.5105,6.5782,0.060900000000000176,6.51845,6.5635,6.512385714285714,6.383233333333333,0.18740000000000023,0.08981762014710092,0.06452986522337648,0.013653829337372065,6.5173,6.425,6.581,-0.004429999999999268,0,11,4.69785886363742,7.4,-80153.0
2021-11-02,6.5908,6.6044,6.5667,6.5985,0.020299999999999763,6.5489,6.564666666666667,6.514914285714285,6.3972766666666665,0.10229999999999961,0.08457286207761927,0.06280945285397811,0.012816982962433776,6.5782,6.595,6.5808,0.0142199999999999,1,11,4.69785886363742,7.4,-80153.0
2021-11-03,6.5767,6.6078,6.4457,6.447,-0.15149999999999952,6.54775,6.5412333333333335,6.516442857142857,6.405216666666666,-0.07259999999999955,0.09848703467969779,0.06957621274049304,0.015276413010655776,6.5985,6.5173,6.4363,0.025879999999999015,2,11,4.69785886363742,7.4,-80153.0
2021-11-04,6.4497,6.4976,6.4105,6.4726,0.025599999999999845,6.494949999999999,6.506033333333334,6.519085714285715,6.41347,-0.1084000000000005,0.09634122459028396,0.06963583467773161,0.014884470628539375,6.447,6.5782,6.4541,0.01224000000000025,3,11,4.69785886363742,7.4,-80153.0
2021-11-05,6.4725,6.4989,6.3577,6.411,-0.06160000000000032,6.46335,6.443533333333334,6.517085714285714,6.41865,-0.1698000000000004,0.0975369195057269,0.07064288235615962,0.015213994619517534,6.4726,6.5985,6.425,0.007959999999999745,4,11,4.69785886363742,7.4,-80153.0
2021-11-08,6.4084,6.4724,6.3691,6.4322,0.02120000000000033,6.46335,6.4386,6.493828571428571,6.4228266666666665,-0.004100000000000215,0.08696855689781728,0.07017747788499423,0.013520810437768925,6.411,6.447,6.595,-0.020829999999999238,0,11,4.69785886363742,7.4,-80153.0
2021-11-09,6.4239,6.447,6.335,6.348,-0.08420000000000005,6.4597999999999995,6.397066666666667,6.469642857142857,6.423006666666667,-0.10610000000000053,0.09050508211635895,0.07171759462858711,0.014257259312595928,6.4322,6.4726,6.5173,-0.06031999999999993,1,11,4.69785886363742,7.4,-80153.0
2021-11-10,6.3527,6.3561,6.2854,6.305,-0.04300000000000015,6.4597999999999995,6.3617333333333335,6.430614285714285,6.42386,-0.1200000000000001,0.09092636825720266,0.07119494234910198,0.014421311380999629,6.348,6.411,6.5782,-0.0767199999999999,2,11,4.69785886363742,7.4,-80153.0
2021-11-11,6.3022,6.3105,6.1729,6.1864,-0.11859999999999982,6.4396,6.279800000000001,6.3717428571428565,6.41998,-0.40859999999999985,0.07017359744075943,0.07429704779023744,0.011343204034779425,6.305,6.4322,6.5985,-0.09309999999999974,3,11,4.69785886363742,7.4,-80153.0
2021-11-12,6.1817,6.2577,6.1747,6.2434,0.057000000000000384,6.4216,6.244933333333333,6.342657142857142,6.421046666666666,-0.27389999999999937,0.07507328937630059,0.07320119338264697,0.012024424092049298,6.1864,6.348,6.447,-0.09923000000000037,4,11,4.69785886363742,7.4,-80153.0
2021-11-15,6.2452,6.2538,6.2009,6.2027,-0.04070000000000018,6.3795,6.210833333333333,6.304099999999999,6.4170533333333335,-0.3754999999999997,0.06837296818025207,0.07053075598793684,0.011023097712327224,6.2434,6.305,6.4726,-0.10758000000000045,0,11,4.69785886363742,7.4,-80153.0
2021-11-16,6.2049,6.248,6.1752,6.2211,0.01839999999999975,6.326499999999999,6.2224,6.276971428571429,6.413136666666666,-0.37739999999999974,0.06819676108307643,0.07055459653313897,0.01096217085130868,6.2027,6.1864,6.411,-0.09521999999999942,1,11,4.69785886363742,7.4,-80153.0
2021-11-17,6.229,6.2652,6.1946,6.2576,0.0365000000000002,6.2813,6.227133333333334,6.252028571428572,6.41061,-0.1894,0.05858803821790098,0.07093816604831883,0.009362701070362595,6.2211,6.2434,6.4322,-0.08575999999999873,2,11,4.69785886363742,7.4,-80153.0
2021-11-18,6.2594,6.3357,6.2548,6.3357,0.07810000000000006,6.2813,6.271466666666666,6.250271428571429,6.4098,-0.1368999999999998,0.06502166220234272,0.07227780863231575,0.010262743217378146,6.2576,6.2027,6.348,-0.04220999999999897,3,11,4.69785886363742,7.4,-80153.0
2021-11-19,6.3196,6.3349,6.2503,6.3223,-0.013399999999999856,6.2813,6.3052,6.252742857142858,6.408133333333334,-0.08869999999999933,0.0628249251668653,0.07226936840180219,0.009937036389741914,6.3357,6.2211,6.305,-0.017560000000000464,4,11,4.69785886363742,7.4,-80153.0
2021-11-22,6.3373,6.3373,6.2667,6.2968,-0.025500000000000078,6.277200000000001,6.318266666666666,6.268514285714287,6.4048099999999994,-0.13539999999999974,0.062072541791394736,0.07222560288875186,0.009857791543545092,6.3223,6.2576,6.1864,0.014799999999999258,0,11,4.69785886363742,7.4,-80153.0
2021-11-23,6.2769,6.3752,6.2652,6.2666,-0.030199999999999783,6.2621,6.295233333333333,6.271828571428571,6.40144,-0.08139999999999947,0.05741672617316704,0.0722430817592174,0.009162341009984207,6.2968,6.3357,6.2434,0.03204000000000029,1,11,4.69785886363742,7.4,-80153.0
2021-11-24,6.2664,6.3083,6.2374,6.259,-0.007600000000000051,6.2583,6.274133333333334,6.27987142857143,6.397123333333332,-0.045999999999999375,0.05610494135496839,0.07210137539141219,0.00896388262581377,6.2666,6.3223,6.2027,0.036920000000001174,2,11,4.69785886363742,7.4,-80153.0
2021-11-25,6.2776,6.2907,6.2227,6.2481,-0.010900000000000354,6.2583,6.2579,6.283728571428571,6.391933333333333,0.06170000000000009,0.03974032516782481,0.07201419567911836,0.006360385584069527,6.259,6.2968,6.2211,0.013230000000000075,3,11,4.69785886363742,7.4,-80153.0
2021-11-26,6.2381,6.3565,6.2376,6.3214,0.0732999999999997,6.2628,6.276166666666666,6.292842857142857,6.391656666666666,0.0779999999999994,0.04230815524222248,0.07217869436017965,0.006692845768694037,6.2481,6.2666,6.2576,0.005250000000000199,4,11,4.69785886363742,7.4,-80153.0
2021-11-29,6.314,6.3509,6.2887,6.3299,0.008500000000000618,6.281700000000001,6.2998,6.292014285714286,6.3896266666666675,0.1272000000000002,0.03875277194386654,0.0712694892885327,0.0061221775926739025,6.3214,6.259,6.3357,-0.0008500000000006835,0,11,4.69785886363742,7.4,-80153.0
2021-11-30,6.3224,6.3962,6.3219,6.3962,0.06630000000000003,6.3091,6.349166666666666,6.302571428571428,6.386293333333333,0.17510000000000048,0.042328226726119474,0.06957449162629556,0.006617714694055763,6.3299,6.2481,6.3223,0.007559999999999789,1,11,4.69785886363742,7.4,-80153.0
2021-12-01,6.3768,6.4471,6.323,6.4471,0.0508999999999995,6.3218499999999995,6.391066666666667,6.3240428571428575,6.383876666666667,0.18949999999999978,0.04328028162775481,0.07011789620215435,0.006713139493377613,6.3962,6.3214,6.2968,0.026229999999999976,2,12,4.69785886363742,7.4,-80792.0
2021-12-02,6.447,6.4568,6.352,6.3858,-0.06130000000000013,6.3218499999999995,6.4097,6.341071428571428,6.37737,0.05009999999999959,0.044543049089866005,0.06984512390520421,0.00697532792913433,6.4471,6.3299,6.2666,0.04875999999999969,3,12,4.69785886363742,7.4,-80792.0
2021-12-03,6.3806,6.427,6.3328,6.3922,0.006400000000000183,6.3256499999999996,6.408366666666666,6.360100000000001,6.371083333333333,0.06989999999999963,0.04407134241456929,0.06987606138029664,0.0068945499850707566,6.3858,6.3962,6.259,0.055930000000000035,4,12,4.69785886363742,7.4,-80792.0
2021-12-06,6.3896,6.4327,6.3716,6.4248,0.032600000000000406,6.35785,6.400933333333334,6.385342857142858,6.3707,0.1280000000000001,0.04313191651459759,0.06511555290316635,0.006713347732940729,6.3922,6.4471,6.2481,0.062110000000000554,0,12,4.69785886363742,7.4,-80792.0
2021-12-07,6.4195,6.4308,6.3207,6.3404,-0.08440000000000047,6.363099999999999,6.385800000000001,6.388057142857143,6.36691,0.07379999999999942,0.05169175304952753,0.06678349656758849,0.008152758982008632,6.4248,6.3858,6.3214,0.043569999999999,1,12,4.69785886363742,7.4,-80792.0
2021-12-08,6.3398,6.3565,6.2662,6.2816,-0.05879999999999974,6.363099999999999,6.348933333333334,6.381157142857142,6.36213,0.02259999999999973,0.05571912099490124,0.06738902192391627,0.008870211569488863,6.3404,6.3922,6.3299,0.00821000000000005,2,12,4.69785886363742,7.4,-80792.0
2021-12-09,6.2761,6.3182,6.2437,6.3096,0.02799999999999958,6.363099999999999,6.310533333333333,6.368785714285715,6.352616666666666,0.061499999999999666,0.056055156369022405,0.059175797320405794,0.008884106182487386,6.2816,6.4248,6.3962,-0.01318000000000108,3,12,4.69785886363742,7.4,-80792.0
2021-12-10,6.2923,6.3607,6.2694,6.355,0.04540000000000077,6.3704,6.3154,6.3556285714285705,6.347206666666667,0.03360000000000074,0.05294989665292619,0.05854924452529477,0.008332005767572963,6.3096,6.3404,6.4471,-0.023979999999999002,4,12,4.69785886363742,7.4,-80792.0
2021-12-13,6.3495,6.4102,6.318,6.3914,0.036399999999999544,6.3886,6.351999999999999,6.356428571428572,6.34098,0.061499999999999666,0.05397592570355381,0.05775795471909763,0.008445086476132586,6.355,6.2816,6.3858,-0.03681000000000001,0,12,4.69785886363742,7.4,-80792.0
2021-12-14,6.41,6.4261,6.3569,6.4109,0.01949999999999985,6.3886,6.385766666666666,6.3591,6.334726666666667,0.014699999999999491,0.050068598498016294,0.05774546844936649,0.007809917249998642,6.3914,6.3096,6.3922,-0.024179999999999424,1,12,4.69785886363742,7.4,-80792.0
2021-12-15,6.3961,6.4451,6.3853,6.4154,0.0045000000000001705,6.3886,6.4059,6.357757142857143,6.3336733333333335,-0.03169999999999984,0.04703703151064426,0.05082406254259233,0.007331893804072118,6.4109,6.355,6.4248,0.005749999999999922,2,12,4.69785886363742,7.4,-80792.0
2021-12-16,6.4126,6.4801,6.4003,6.446,0.03059999999999974,6.3918,6.4241,6.372842857142857,6.332786666666666,0.06020000000000003,0.04324233522319952,0.05092258311657384,0.006708398266087422,6.4154,6.3914,6.3404,0.027010000000000645,3,12,4.69785886363742,7.4,-80792.0
2021-12-17,6.4458,6.4694,6.3827,6.383,-0.06299999999999972,6.3872,6.4148,6.387328571428571,6.331853333333333,-0.009199999999999875,0.04843217020856191,0.05098074912757948,0.007587681373736786,6.446,6.4109,6.2816,0.033530000000000726,4,12,4.69785886363742,7.4,-80792.0
2021-12-20,6.3839,6.4799,6.3824,6.4635,0.0804999999999998,6.3872,6.430833333333333,6.409314285714285,6.332896666666667,0.03869999999999951,0.0541471872666428,0.05297896578918801,0.008377378706063712,6.383,6.4154,6.3096,0.04408000000000012,0,12,4.69785886363742,7.4,-80792.0
2021-12-21,6.479,6.4894,6.4518,6.4789,0.015400000000000524,6.4011499999999995,6.441800000000001,6.427014285714286,6.33726,0.1385000000000005,0.044387942557010146,0.0505164260300605,0.006851154139901857,6.4635,6.446,6.355,0.0438300000000007,1,12,4.69785886363742,7.4,-80792.0
2021-12-22,6.4833,6.494,6.4035,6.4035,-0.07540000000000013,6.4072,6.448633333333333,6.428742857142858,6.340543333333334,0.12190000000000012,0.04760087417497936,0.05189155856760049,0.007433571355505483,6.4789,6.383,6.3914,0.02926000000000073,2,12,4.69785886363742,7.4,-80792.0
2021-12-23,6.4042,6.4693,6.3659,6.4122,0.008700000000000152,6.41155,6.431533333333334,6.428928571428571,6.348069999999999,0.10260000000000069,0.04727879957114906,0.046506543353732964,0.007373257161527878,6.4035,6.4635,6.4109,0.01224000000000025,3,12,4.69785886363742,7.4,-80792.0
2021-12-24,6.4259,6.4352,6.4023,6.4077,-0.0045000000000001705,6.41155,6.407800000000001,6.427828571428571,6.353546666666667,0.05269999999999975,0.04576704418392477,0.04559713151393243,0.00714250732461332,6.4122,6.4789,6.4154,0.011909999999998533,4,12,4.69785886363742,7.4,-80792.0
